event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9520214,2016-04-09T19:00:00-0700,Snails,Roseland Theater,46.16,120.0,11,65.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,27,,,,,,,
9521443,2016-05-07T21:00:00-0700,The Neighbourhood,Roseland Theater,60.08,149.0,17,63.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,636848,55,,,,,,,
9521453,2016-09-09T20:00:00-0400,Leon Bridges,State Theatre Portland Maine,43.73,199.99,41,211.0,Portland,ME,Ticketmaster,$37.50,0,8205063,180,2,0,7,0.4113479036967781,0.087578,0.429727,6
9521469,2016-05-18T19:30:00-0700,Andrew Bird,Arlene Schnitzer Hall,55.6,175.01,15,39.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,395944,66,,,,,,,
9521580,2016-04-29T20:00:00-0400,SoMo,State Theatre Portland Maine,40.63,75.0,7,37.0,Portland,ME,Ticketmaster,$22.00,0,6720604,47,206,6,0,0.4696494266424044,0.501775,0.565554,7
9521674,2016-05-31T18:00:00-0700,The Lumineers,Arlene Schnitzer Hall,108.7,1000.0,63,178.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,2827981,79,,,,,,,
9522179,2016-03-22T19:30:00-0700,Bruce Springsteen and the E Street Band,Moda Center at the Rose Quarter,108.69,9000.0,290,874.0,Portland,OR,Ticketmaster,$65.00,0,227030,9,15104,5188,320,0.3351500739096001,0.829326,0.774736,51
9522264,2016-04-26T20:00:00-0700,Pentatonix with Us The Duo,Moda Center at the Rose Quarter,91.0,596.0,39,163.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,44,,,,,,,
9522357,2016-06-25T18:00:00-0400,Josh Turner,Maine State Pier,102.78,169.0,13,42.0,Portland,ME,Ticketmaster,$17.75,0,553241,104,479,432,19,0.4173778589992091,0.615103,0.598724,22
9522452,2016-07-04T18:00:00-0400,The Avett Brothers,Thompsons Point,49.7,100.0,14,86.0,Portland,ME,NoResults,NoResults,NoResults,NoResults,113,,,,,,,
9522562,2016-05-09T19:00:00-0400,Lamb of God with Clutch and Corrosion of Conformity,State Theatre Portland Maine,65.68,100.0,10,66.0,Portland,ME,Ticketmaster,$39.50,0,127504,57,6090,1941,70,0.34595325534431154,0.795921,0.724114,22
9523380,2016-04-14T21:00:00-0700,Sould Out Festival and Beloved withThomas Jack,McMenamins Crystal Ballroom,61.5,65.0,2,10.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,32,,,,,,,
9523989,2016-04-11T21:00:00-0700,Lukas Graham,Doug Fir Lounge ,78.02,249.0,12,31.0,Portland,OR,Ticketfly,NoPriceClass,0,4801228,29,,,,,,,
9527298,2016-05-14T20:00:00-0700,Leon Russell,Aladdin Theater Portland,82.72,78.0,3,20.0,Portland,OR,Ticketfly,NoPriceClass,0,111621,62,,,,,,,
9527397,2016-04-19T20:00:00-0700,Joan Osborne,Aladdin Theater Portland,75.64,70.0,4,19.0,Portland,OR,Ticketfly,$32.50,0,118198,37,598,164,66,0.40188281967307377,0.603616,0.56563,27
9527848,2016-07-14T20:00:00-0700,Brit Floyd,Arlene Schnitzer Hall,109.88,92.0,2,4.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,3705716,123,,,,,,,
9527952,2016-04-21T21:00:00-0700,Fat White Family,Doug Fir Lounge ,83.92,69.0,1,4.0,Portland,OR,Ticketfly,$13.00,0,4625663,39,438,16,5,0.4367305953404368,0.422643,0.470603,16
9527953,2016-05-13T21:00:00-0700,Lily Madeleine,Doug Fir Lounge ,83.92,69.0,1,2.0,Portland,OR,Ticketfly,NoPriceClass,0,6383499,61,,,,,,,
9527954,2016-06-07T21:00:00-0700,Rozwell Kid,Doug Fir Lounge ,48.52,39.9,2,6.0,Portland,OR,Ticketfly,$10.00,0,1118551,86,145,5,13,0.4543864567872258,0.442274,0.503068,16
9528654,2016-06-03T20:00:00-0700,Sam Beam and Jesca Hoop,Aladdin Theater Portland,98.5,144.0,6,21.0,Portland,OR,Ticketfly,$25.00,1,625595,82,740,155,0,0.3216275931879802,0.455966,0.362932,14
9529053,2016-05-13T21:00:00-0700,Whitey Morgan,Dantes,117.94,95.5,1,8.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,61,,,,,,,
9529148,2016-05-29T18:00:00-0400,Lake Street Dive,Thompsons Point,76.83,74.0,7,48.0,Portland,ME,NoResults,NoResults,NoResults,NoResults,77,,,,,,,
9529361,2016-05-28T21:00:00-0700,Savages,Wonder Ballroom,52.04,64.0,6,29.0,Portland,OR,Ticketfly,$18.50,0,242996,76,13,5,56,0.5766377255391132,0.340308,0.602402,6
9529521,2016-05-06T20:00:00-0400,M. Ward,Port City Music Hall,63.38,54.72,3,18.0,Portland,ME,Official artist website,$22.00,0,503681,54,3397,700,133,0.36587370719066864,0.657022,0.56453,17
9530316,2016-05-25T20:00:00-0700,Paul Simon,Arlene Schnitzer Hall,226.64,749.01,40,112.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,213059,73,,,,,,,
9530326,2016-03-31T20:00:00-0700,Atlas Genius,Hawthorne Theatre,105.53,87.31,1,8.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,5539353,18,,,,,,,
9530552,2016-05-27T21:00:00-0700,Purity Ring,Roseland Theater,61.48,2000.0,11,72.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,75,,,,,,,
9530569,2016-04-08T22:00:00-0700,Pegboard Nerds,Euphoria Nightclub,155.9,130.0,1,3.0,Portland,OR,Ticketfly,NoPriceClass,0,6134219,26,,,,,,,
