event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9412268,2016-06-18T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,207.7,16,101.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,97,,,,,,,
9412269,2016-06-21T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,260.13,9,58.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,100,,,,,,,
9412270,2016-06-22T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,15,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,101,,,,,,,
9412271,2016-06-24T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,234.42,15,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,103,,,,,,,
9412272,2016-06-25T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,234.42,19,105.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,104,,,,,,,
9412273,2016-06-28T19:00:00-0500,Grand Ole Opry with Rascal Flatts,Grand Ole Opry House,85.57,234.42,17,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,88395,107,,,,,,,
9412274,2016-06-29T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,15,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,108,,,,,,,
9412275,2016-07-01T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,181.99,18,124.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,110,,,,,,,
9412276,2016-07-02T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,192.87,20,133.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,111,,,,,,,
9412277,2016-07-05T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,234.42,11,73.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,114,,,,,,,
9412278,2016-07-06T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,146.0,13,88.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,115,,,,,,,
9412279,2016-07-08T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,181.99,16,112.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,117,,,,,,,
9412280,2016-07-09T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,145.4,22,131.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,118,,,,,,,
9412281,2016-07-12T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,172.1,10,70.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,121,,,,,,,
9412282,2016-07-13T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,146.0,12,84.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,122,,,,,,,
9412283,2016-07-15T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,172.1,16,116.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,124,,,,,,,
9412284,2016-07-16T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,181.99,16,114.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,125,,,,,,,
9412285,2016-07-19T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,13,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,128,,,,,,,
9412286,2016-07-20T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,151.33,14,84.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,129,,,,,,,
9412287,2016-07-22T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,17,120.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,131,,,,,,,
9412288,2016-07-23T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,172.1,18,128.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,132,,,,,,,
9412289,2016-07-26T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,113.42,157.0,3,16.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,135,,,,,,,
9412290,2016-07-27T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,146.0,12,80.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,136,,,,,,,
9412291,2016-07-29T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,18,119.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,138,,,,,,,
9412292,2016-07-30T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,172.1,17,120.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,139,,,,,,,
9412293,2016-08-02T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,172.1,13,94.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,142,,,,,,,
9412294,2016-08-03T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,145.4,14,82.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,143,,,,,,,
9412295,2016-08-05T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,15,108.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,145,,,,,,,
9412296,2016-08-06T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,207.7,15,108.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,146,,,,,,,
9412297,2016-08-09T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,13,86.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,149,,,,,,,
9412298,2016-08-10T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,11,79.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,150,,,,,,,
9412299,2016-08-12T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,102.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,152,,,,,,,
9412300,2016-08-13T19:00:00-0500,Grand Ole Opry with Vince Gill,Grand Ole Opry House,85.57,338.26,28,148.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,213496,153,,,,,,,
9412301,2016-08-16T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,192.87,13,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,156,,,,,,,
9412302,2016-08-19T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,14,100.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,159,,,,,,,
9412303,2016-08-20T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,11,88.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,160,,,,,,,
9412304,2016-08-23T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,12,74.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,163,,,,,,,
9412305,2016-08-26T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,14,96.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,166,,,,,,,
9412306,2016-08-27T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,14,104.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,167,,,,,,,
9412307,2016-08-30T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,12,84.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,170,,,,,,,
9412308,2016-09-02T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,117.0,15,102.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,173,,,,,,,
9412309,2016-09-03T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,15,110.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,174,,,,,,,
9412310,2016-09-06T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,13,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,177,,,,,,,
9412311,2016-09-09T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,131.0,12,84.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,180,,,,,,,
9412312,2016-09-10T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,123.0,13,100.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,181,,,,,,,
9412313,2016-09-13T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,10,71.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,184,,,,,,,
9412314,2016-09-16T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,100.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,187,,,,,,,
